Date/Time,Environment:Outdoor Dry Bulb [C](Hourly),Environment:Wind Speed [m/s](Hourly),ZONE1:Zone People Number Of Occupants [](Hourly),ZONE1:Zone People Total Heat Gain [J](Hourly),ZONE1:Zone Window Heat Gain[W](Hourly),ZONE1:Zone Window Heat Loss[W](Hourly),ZONE1:Zone Transmitted Solar Energy[J](Hourly),ZONE1_FACE_1_WINDOW_1:Window Transmitted Beam Solar [W](Hourly),ZONE1_FACE_1_WINDOW_1:Window Heat Gain [W](Hourly),ZONE1_FACE_1_WINDOW_1:Window Heat Loss [W](Hourly),ZONE1:Zone Mean Radiant Temperature [C](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Operative Temperature [C](Hourly)
 03/25  10:00:00,10.4625,2.475,0,0,779.4737754852,0,2183256.79548044,92.1502964514,296.0431791202,0,18.2363030456,17.4879192906,17.8621111681
 03/25  11:00:00,12.1625,2.4125,0,0,752.9124889244,0,2062543.82204443,93.8321479957,338.7485086455,0,18.6444376651,17.9858033286,18.3151204969
 03/25  12:00:00,12.8,2.6,0,0,683.6681653539,0,1935873.77336159,137.3865725636,413.625583901,0,19.0368126743,18.3714638049,18.7041382396
 03/25  13:00:00,13.4875,2.9125,0,0,631.9878363648,0,1795669.75407748,149.2931561811,428.5227773951,0,19.4468356182,18.776929515,19.1118825666
 03/25  14:00:00,13.9,2.475,0,0,342.2159818932,0,1072234.257794,26.4978101607,172.2687734189,0,19.6326335445,18.9535459875,19.293089766
 03/25  15:00:00,13.9,4.0375,0,0,225.9144572049,0,786012.51413871,1.6313343261,86.1753288194,0,19.7775217267,19.0557092179,19.4166154723
 03/25  16:00:00,13.525,5.825,0,0,210.7714001904,0,770993.710516156,0,76.8193962345,0,19.8921153951,19.1272423483,19.5096788717
 03/25  17:00:00,12.9875,6.5125,0,0,61.9339845535,0,426663.030724236,3.6848936991,28.1541295517,0,19.7495838277,18.9629469145,19.3562653711
 03/25  18:00:00,12.1125,7.325,0,0,6.4361715906,36.805542777,237292.249028915,5.4349635968,7.4154831438,10.1591906202,19.5210425415,18.6880128146,19.1045276781
 03/25  19:00:00,11.0125,7.075,0,0,0,125.2611072296,13624.2253525655,0,0,42.5354012664,19.1927085825,18.3004163308,18.7465624567
 03/25  20:00:00,10.6,6.3875,0,0,0,131.1813933904,0,0,0,44.6444907922,18.8830497328,17.9927241565,18.4378869447
 03/25  21:00:00,10.6,4.8875,0,0,0,124.1014473603,0,0,0,42.1947599236,18.6016221519,17.7576974135,18.1796597827
 03/25  22:00:00,10.6,3.7875,0,0,0,119.6860725218,0,0,0,40.7010538792,18.3405572015,17.5408462625,17.940701732
 03/25  23:00:00,10.6,4.6,0,0,0,120.1310302998,0,0,0,40.9545614687,18.1075207609,17.3462386911,17.726879726
 03/25  24:00:00,10.6,4.825,0,0,0,120.2408079531,0,0,0,41.0747512601,17.9080042026,17.1786143236,17.5433092631
 03/26  01:00:00,10.6,4.6,0,0,0,112.2619225908,0,0,0,38.1950876979,17.7513219493,17.0559244443,17.4036231968
 03/26  02:00:00,10.9125,5.9125,0,0,0,101.4394937146,0,0,0,34.4294745313,17.6292405166,16.9836366361,17.3064385763
 03/26  03:00:00,11.1,6.075,0,0,0,95.178348254,0,0,0,32.2792300537,17.5396967642,16.9293850514,17.2345409078
 03/26  04:00:00,11.1,5.7,0,0,0,95.085856149,0,0,0,32.2572210256,17.468350557,16.8661631091,17.1672568331
 03/26  05:00:00,10.7875,4.075,0,0,0,100.8852099413,0,0,0,34.2785995376,17.4061206389,16.7798248051,17.092972722
 03/26  06:00:00,10.9125,2.475,0,0,0,125.1653302231,0,0,0,42.7036077301,18.4986526766,21.9459777527,20.2223152147
 03/26  07:00:00,11.1,2.1,0.74322432,321072.90624,18.7441948773,55.7006084172,246033.723995203,0.1430286442,0.1287525978,23.3481089026,19.3125425136,21.9999998185,20.656271166
 03/26  08:00:00,11.475,2.4125,1.48644864,642145.812480001,256.3069290436,0,958506.674807638,7.8517979893,54.2244323616,0,19.7644996734,21.9999999996,20.8822498365
 03/26  09:00:00,12.7,1.9125,7.06063104,3050192.60928,616.5873660185,0,1790435.72901014,48.1808985007,176.0897974556,0,20.3580847503,22,21.1790423752
 03/26  10:00:00,14.3625,2.5,7.06063104,3050192.60928,800.0642859003,0,2191654.4417377,100.3734175166,305.5986222474,0,20.7811823788,22,21.3905911894
 03/26  11:00:00,15,3.1,7.06063104,3050192.60928,918.4320487842,0,2438480.79370784,163.7995115041,437.4799076706,0,21.1831850671,22,21.5915925335
 03/26  12:00:00,16.0625,3.1,7.06063104,3050192.60928,779.7674467619,0,2145301.41304253,193.5314506234,498.7484891974,0,21.4135389493,22,21.7067694746
 03/26  13:00:00,16.7,5.0375,3.7161216,1605364.5312,710.8933879365,0,1968782.50651678,197.4788120825,505.3039824194,0,21.6496535922,22,21.8248267961
 03/26  14:00:00,17.3875,6.2,7.06063104,3050192.60928,569.0531676122,0,1594348.52581423,130.1466012191,372.4968219954,0,21.9323166958,22,21.9661583479
 03/26  15:00:00,16.7375,7.45,7.06063104,3050192.60928,258.3696263973,0,856909.704042968,8.081479868,109.4858500024,0,21.9224252839,22,21.961212642
 03/26  16:00:00,15.7875,7.575,7.06063104,3050192.60928,152.1887435179,0,624992.942026614,0,56.0346306067,0,21.9070882995,22,21.9535441498
 03/26  17:00:00,14.5375,7.825,7.06063104,3050192.60928,64.6850948774,0,447623.839408974,2.3409337956,27.9508506136,0,21.7955863451,22,21.8977931726
 03/26  18:00:00,12.8375,7.8875,5.20257024,2247510.34368,3.6813276948,49.9051178454,238483.97992728,2.7839822363,4.7567861933,14.746905817,21.5361321836,22,21.7680660918
 03/26  19:00:00,11.5125,7.3875,2.97289728,1284291.62496,0,151.5987075732,15371.4777290558,0,0,51.530318915,21.1970058545,22,21.5985029272
 03/26  20:00:00,10.7875,7.2,2.97289728,1284291.62496,0,132.9871604641,0,0,0,45.149951638,19.4599368336,15.0441563282,17.2520465809
 03/26  21:00:00,10.225,5.95,0.74322432,321072.90624,0,122.3935148166,0,0,0,41.5988834572,18.3821761813,15.3983757569,16.8902759691
 03/26  22:00:00,10,5.5125,0.74322432,321072.90624,0,117.7255231553,0,0,0,40.0103486757,17.8481548744,15.0354924367,16.4418236556
 03/26  23:00:00,10,4.7,0.37161216,160536.45312,0,116.9154361722,0,0,0,39.7877516375,17.6122840336,15.5768614398,16.5945727367
 03/26  24:00:00,10,3.7875,0.37161216,160536.45312,0,113.0171638316,0,0,0,38.4474575549,17.4228973091,15.4624932316,16.4426952704
 03/27  01:00:00,10,4.6,0,0,0,110.1976441653,0,0,0,37.3983633813,17.47075619,16.6257651764,17.0482606832
 03/27  02:00:00,10.375,4.2,0,0,0,104.3714574729,0,0,0,35.3318867036,17.5803998935,16.8905196938,17.2354597936
 03/27  03:00:00,10.6,3.2875,0,0,0,99.9342103581,0,0,0,33.8379193238,17.5653236381,16.9052073353,17.2352654867
 03/27  04:00:00,10.225,1.1625,0,0,0,103.5005467376,0,0,0,35.1037045239,17.5194946864,16.8313062077,17.175400447
 03/27  05:00:00,10,1.625,0,0,0,105.8368615269,0,0,0,35.8902460002,17.4620470207,16.7533397175,17.1076933691
 03/27  06:00:00,10,2.9125,0,0,0,130.1645927327,0,0,0,44.2275233018,18.5586790784,21.9457339922,20.2522065353
 03/27  07:00:00,10,1.1625,0.74322432,321072.90624,0,114.8247657845,71886.5018183056,0,0,38.6374242548,19.3255967178,21.9999997954,20.6627982566
 03/27  08:00:00,10.375,0.9375,1.48644864,642145.812480001,0,64.745465649,184700.00213354,0,0,20.9138426224,19.5901941576,21.9999999994,20.7950970785
 03/27  09:00:00,11.2875,2.5,7.06063104,3050192.60928,201.9956238775,7.294229848,777803.316562775,17.4484665786,62.9436285929,1.7178314647,20.0303691643,22,21.0151845821
 03/27  10:00:00,12.7,3.4125,7.06063104,3050192.60928,888.3227591897,0,2447123.11557766,122.1888187461,341.4334726673,0,20.7922856468,22,21.3961428234
 03/27  11:00:00,13.675,2.6625,7.06063104,3050192.60928,935.9404907336,0,2509708.88519611,183.7666439954,454.7669466042,0,21.1500962231,22,21.5750481115
 03/27  12:00:00,15.65,2.1,7.06063104,3050192.60928,778.9822928377,0,2150922.14151593,213.650637513,516.2181492441,0,21.3663918156,22,21.6831959078
 03/27  13:00:00,17.3875,4.975,3.7161216,1605364.5312,722.1093345084,0,1970685.90828745,217.898634723,526.5816367568,0,21.6352891148,22,21.8176445574
 03/27  14:00:00,18.8,4.7625,7.06063104,3050192.60928,582.2440172669,0,1575415.96954048,144.2233166098,390.0650526355,0,21.9639728396,22,21.9819864198
 03/27  15:00:00,18.4,3.2875,7.06063104,3050192.60928,266.1780955667,0,819265.930489665,9.0262807102,113.7347393871,0,21.9878523842,22,21.9939261921
 03/27  16:00:00,18.8,4.4125,7.06063104,3050192.60928,175.5954788212,0,582863.303023802,0,63.6312144664,0,22.0351518512,22,22.0175759256
 03/27  17:00:00,17.3375,7.45,7.06063104,3050192.60928,93.9550832104,0,428338.469199167,3.06422858,38.373564542,0,21.9797948239,22,21.9898974119
 03/27  18:00:00,14.725,8.1125,5.20257024,2247510.34368,9.2096233148,30.5894083516,242889.971453651,4.0137406904,8.1404243947,9.3843631295,21.7538609771,22,21.8769304886
 03/27  19:00:00,12.8375,7.3875,2.97289728,1284291.62496,0,134.985861938,16092.5251963989,0,0,45.9060164245,21.4285135333,22,21.7142567666
 03/27  20:00:00,11.8875,6.2625,2.97289728,1284291.62496,0,120.6795591666,0,0,0,41.0218380573,19.6544407278,15.0892875298,17.3718641288
 03/27  21:00:00,11.325,5.7,0.74322432,321072.90624,0,112.9789419347,0,0,0,38.4599523091,18.6944437178,15.9300362429,17.3122399804
 03/27  22:00:00,11.1,5.7,0.74322432,321072.90624,0,111.5541521022,0,0,0,37.986926722,18.2613572266,15.622012973,16.9416850998
 03/27  23:00:00,11.1,5.0125,0.37161216,160536.45312,0,108.0476773327,0,0,0,36.8013588817,18.0200645603,16.1263195007,17.0731920305
 03/27  24:00:00,10.4125,3.35,0.37161216,160536.45312,0,114.2501344938,0,0,0,38.9035562576,17.7953042347,15.8370960949,16.8162001648
 03/28  01:00:00,10,0.975,0,0,0,120.0443190074,0,0,0,40.9221293097,17.7560084043,16.8745062239,17.3152573141
 03/28  02:00:00,9.625,1.3125,0,0,0,128.807835362,0,0,0,43.9303732294,17.8059749114,17.0221481829,17.4140615472
 03/28  03:00:00,9.775,0.7875,0,0,0,124.6434811944,0,0,0,42.5169201911,17.7071195224,16.9529319425,17.3300257325
 03/28  04:00:00,10,1.3125,0,0,0,114.4092240698,0,0,0,38.8818045543,17.6175814525,16.9060422828,17.2618118677
 03/28  05:00:00,10.375,4.6625,0,0,0,105.8485903352,0,0,0,35.8854261702,17.5319260907,16.8707271397,17.2013266152
 03/28  06:00:00,10.6,4.575,0,0,0,130.0210265085,0,0,0,44.2815372606,18.5914309782,21.9485494027,20.2699901905
 03/28  07:00:00,10.6,3.9125,0.74322432,321072.90624,102.6613840002,31.6586596659,558067.663400891,1.33922154,0,23.0525223578,19.4751159615,21.9999998439,20.7375579027
 03/28  08:00:00,11.2875,3.1625,1.48644864,642145.812480001,567.2189375277,0,1789389.02175408,27.9923351804,78.0956256886,0,20.123443954,21.9999999996,21.0617219768
 03/28  09:00:00,12.7,3.225,7.06063104,3050192.60928,722.9167855332,0,2067260.26151326,65.1461668125,195.7026025702,0,20.6146695397,22,21.3073347699
 03/28  10:00:00,13.675,3.9125,7.06063104,3050192.60928,635.9221795256,0,1816730.77937979,89.450224691,243.536979071,0,20.8178571931,22,21.4089285965
 03/28  11:00:00,14.5875,4.1,7.06063104,3050192.60928,768.3248943604,0,2080617.57194459,145.1859373389,371.7277982474,0,21.1814053259,22,21.590702663
 03/28  12:00:00,15.375,3.475,7.06063104,3050192.60928,681.9740016787,0,1918285.59244658,214.8970689133,474.5150104829,0,21.4035085465,22,21.7017542733
 03/28  13:00:00,16.975,5.0375,3.7161216,1605364.5312,663.8466985021,0,1834146.82463544,240.299694953,514.0232793731,0,21.6337135993,22,21.8168567996
 03/28  14:00:00,17.8,6.5125,7.06063104,3050192.60928,531.7237725302,0,1482000.14860763,157.0898584126,377.8006629706,0,21.918957155,22,21.9594785775
 03/28  15:00:00,17.8,6.075,7.06063104,3050192.60928,250.4759527226,0,790805.324097531,8.7516673166,107.4128815349,0,21.9514162015,22,21.9757081008
 03/28  16:00:00,17.8,5.7,7.06063104,3050192.60928,147.4021194498,0,536508.641174394,0,53.9003469401,0,21.9764773794,22,21.9882386897
 03/28  17:00:00,17.8,5.0125,7.06063104,3050192.60928,87.739526084,0,388934.024816266,4.7454002412,37.0725736407,0,21.9239553772,22,21.9619776886
 03/28  18:00:00,16.425,4.2875,5.20257024,2247510.34368,27.7074622104,15.9436347037,273572.952903818,6.9853971629,16.4314451791,4.7134063307,21.743686464,22,21.871843232
 03/28  19:00:00,14.1625,4.1,2.97289728,1284291.62496,0,117.3137916254,18068.0366620694,0,0,40.0818517882,21.4422412774,22,21.7211206387
 03/28  20:00:00,12.6125,3.475,2.97289728,1284291.62496,0,113.6782484389,0,0,0,38.8577327549,19.7231748922,15.2267681121,17.4749715022
 03/28  21:00:00,11.8875,2.7875,0.74322432,321072.90624,0,108.8542159977,0,0,0,37.2270693192,18.818497736,16.1832639709,17.5008808534
 03/28  22:00:00,11.7,0.975,0.74322432,321072.90624,0,107.8424352454,0,0,0,36.7911295924,18.448721184,15.9400930951,17.1944071395
 03/28  23:00:00,11.7,1.3125,0.37161216,160536.45312,0,101.8276377964,0,0,0,34.7081517284,18.2123529089,16.4217703518,17.3170616304
 03/28  24:00:00,11.325,0.7875,0.37161216,160536.45312,0,103.968588207,0,0,0,35.4572866776,17.9963468119,16.2046646546,17.1005057333
 03/29  01:00:00,10.7875,0,0,0,0,111.9049891247,0,0,0,38.2103162635,17.9487803348,17.136117567,17.5424489509
 03/29  02:00:00,10.225,0,0,0,0,120.4825342329,0,0,0,41.0771589685,17.9630368535,17.2245009839,17.5937689187
 03/29  03:00:00,10,0,0,0,0,119.9262881712,0,0,0,40.8572130774,17.8530216565,17.1106876697,17.4818546631
 03/29  04:00:00,8.9375,1.9375,0,0,0,133.9058019653,0,0,0,45.5246592235,17.7095623187,16.8984860104,17.3040241646
 03/29  05:00:00,9.7375,2.7875,0,0,0,121.7470588368,0,0,0,41.4804399124,17.5821601734,16.8450449791,17.2136025763
 03/29  06:00:00,10.225,0.975,0,0,0,137.9274315016,0,0,0,47.0868148077,18.6475863271,21.9492556514,20.2984209893
 03/29  07:00:00,9.625,0,0.74322432,321072.90624,41.7478073364,39.2768148088,412857.166601452,0.740309864,0,30.5671900618,19.4637433055,21.9999998403,20.7318715729
 03/29  08:00:00,11.15,0.9375,1.48644864,642145.812480001,343.6201536631,0,1206579.53041799,13.1362261332,57.2398218189,0,19.958020176,21.9999999995,20.9790100878
 03/29  09:00:00,12.8875,1.875,7.06063104,3050192.60928,536.5998384198,0,1586520.15164925,39.5554127365,154.8444418095,0,20.4272111428,22,21.2136055714
 03/29  10:00:00,13.9875,2.725,7.06063104,3050192.60928,778.9400927033,0,2149813.14965136,92.9517628735,295.1704028801,0,20.8841460336,22,21.4420730168
 03/29  11:00:00,14.775,3.1,7.06063104,3050192.60928,703.0633432271,0,1929224.75795477,101.473465064,320.2391444366,0,21.1448130167,22,21.5724065083
 03/29  12:00:00,15.375,3.1,7.06063104,3050192.60928,458.5703534017,0,1348284.45120953,41.7250389546,227.5423332629,0,21.2449084991,22,21.6224542496
 03/29  13:00:00,16.975,4.0375,3.7161216,1605364.5312,533.5981471267,0,1487555.93284164,47.4713803787,284.3565122837,0,21.5193104826,22,21.7596552413
 03/29  14:00:00,17.425,4.2875,7.06063104,3050192.60928,441.2617575376,0,1243458.52660821,19.7616613282,203.2394864996,0,21.7642876631,22,21.8821438315
 03/29  15:00:00,17.2,4.7875,7.06063104,3050192.60928,220.8393563184,0,703257.296543208,0.343266742,80.4594194937,0,21.7865986865,22,21.8932993433
 03/29  16:00:00,16.5125,5.2,7.06063104,3050192.60928,104.381571994,0,437632.627045058,0,38.1947714238,0,21.77539817,22,21.887699085
 03/29  17:00:00,15.0375,6.7625,7.06063104,3050192.60928,18.3304289509,5.2909691149,262425.197450235,0,7.5900377704,1.4084401402,21.6882528884,22,21.8441264442
 03/29  18:00:00,14.4,6.7625,5.20257024,2247510.34368,0,59.6462278507,104333.720615518,0.001101839,0,19.4808496782,21.5005409788,22,21.7502704894
 03/29  19:00:00,13.4,3.95,2.97289728,1284291.62496,0,116.8622133331,9680.1672560085,0,0,39.6347277783,21.2524687875,22,21.6262343937
 03/29  20:00:00,12.425,2.6,2.97289728,1284291.62496,0,106.8681017281,0,0,0,36.3544277034,19.5665743196,15.1660462394,17.3663102795
 03/29  21:00:00,12.2,3.5375,0.74322432,321072.90624,0,94.6127440786,0,0,0,32.1829128455,18.7352467975,16.240293904,17.4877703507
 03/29  22:00:00,12.2,4.4125,0.74322432,321072.90624,0,86.9644349504,0,0,0,29.4200523782,18.4736523987,16.1249368152,17.299294607
 03/29  23:00:00,11.8875,6.225,0.37161216,160536.45312,0,90.3663720332,0,0,0,30.5750400602,18.2777368237,16.514445194,17.3960910089
 03/29  24:00:00,12.0125,6.575,0.37161216,160536.45312,0,86.3896939917,0,0,0,29.2185476788,18.1239272294,16.4548489721,17.2893881008
 03/30  01:00:00,11.8875,7.1375,0,0,0,90.3432939409,0,0,0,30.5739782368,18.1913981711,17.4426628433,17.8170305072
 03/30  02:00:00,11.7,6.45,0,0,0,95.370014851,0,0,0,32.2919227628,18.2723013419,17.608711818,17.94050658
 03/30  03:00:00,11.325,6.0125,0,0,0,106.4334140063,0,0,0,36.1674551946,18.2274131452,17.5383688894,17.8828910173
 03/30  04:00:00,11.1,7.1375,0,0,0,114.4158781966,0,0,0,39.0118536757,18.1479533727,17.4444118509,17.7961826118
 03/30  05:00:00,11.1,7.075,0,0,0,112.267680102,0,0,0,38.2570798412,18.0759432953,17.3834374858,17.7296903905
 03/30  06:00:00,10.7875,6.3875,0,0,0,138.9092539383,0,0,0,47.4461571802,18.9690957282,21.9566393031,20.4628675156
 03/30  07:00:00,11.2875,5.8875,0.74322432,321072.90624,240.7019117427,29.1792389643,951464.179059689,2.6168311948,0,26.5041642072,19.8427822429,21.9999999187,20.9213910808
 03/30  08:00:00,12.7,5.3875,1.48644864,642145.812480001,728.9659038582,0,2190811.99914028,39.2757638863,92.5838931638,0,20.4829646922,21.9999999999,21.241482346
 03/30  09:00:00,13.9875,5.825,7.06063104,3050192.60928,959.172370097,0,2629679.48709528,103.0551449578,252.254516103,0,21.013847292,22,21.506923646
 03/30  10:00:00,14.775,6.825,7.06063104,3050192.60928,1000.2050011571,0,2690734.25269222,175.3350802404,385.5270410467,0,21.3288303068,22,21.6644151534
 03/30  11:00:00,15.375,8.2,7.06063104,3050192.60928,933.0864610332,0,2472542.24915459,213.7283312112,463.6550849537,0,21.5780920094,22,21.7890460047
 03/30  12:00:00,15.9125,9.1125,7.06063104,3050192.60928,678.254344779,0,1912358.89391957,167.0976565467,432.6042684392,0,21.6732370875,22,21.8366185438
 03/30  13:00:00,16.1,7.9875,3.7161216,1605364.5312,631.6171481838,0,1794015.094926,205.9720725059,474.7072869138,0,21.8440237349,22,21.9220118674
 03/30  14:00:00,16.1,8.825,7.06063104,3050192.60928,497.2936939465,0,1461507.01527189,170.970873262,374.5892547341,0,22.0298945265,22,22.0149472633
 03/30  15:00:00,15.7875,11.05,7.06063104,3050192.60928,174.0357404142,0,677257.758215114,10.399347678,83.1684021143,0,21.931898959,22,21.9659494795
 03/30  16:00:00,14.85,8.925,7.06063104,3050192.60928,77.586846981,0,469990.326253007,0,29.9572068336,0,21.8912193522,22,21.9456096761
 03/30  17:00:00,14.0875,9.45,7.06063104,3050192.60928,24.1680280197,0,361955.394960951,5.1119347603,15.5113403324,0,21.7939894684,22,21.8969947342
 03/30  18:00:00,13.2125,8.2375,5.20257024,2247510.34368,5.9869319605,42.3076572491,263079.908761997,7.8194164602,8.038564285,12.7893034808,21.5929808263,22,21.7964904131
 03/30  19:00:00,12.1125,8.0125,2.97289728,1284291.62496,0,142.9113512872,16790.8454416936,0,0,48.5451903832,21.2874522153,22,21.6437261076
 03/30  20:00:00,11.7,10.3625,2.97289728,1284291.62496,0,121.69164046,0,0,0,41.3222726571,19.5744405658,15.0804887279,17.3274646469
 03/30  21:00:00,11.325,9.3625,0.74322432,321072.90624,0,111.7449511651,0,0,0,38.0112819326,18.6555718497,15.911681117,17.2836264833
 03/30  22:00:00,10.7875,6.95,0.74322432,321072.90624,0,115.3453509873,0,0,0,39.253052739,18.2336168996,15.5024035965,16.8680102481
 03/30  23:00:00,10.6,4.8875,0.37161216,160536.45312,0,116.0270636367,0,0,0,39.5286737031,17.9812108358,15.9814010647,16.9813059502
 03/30  24:00:00,10.6,5.725,0.37161216,160536.45312,0,114.8647450126,0,0,0,39.1348987891,17.8170169051,15.8989799494,16.8579984272
 03/31  01:00:00,10.225,5.7625,0,0,0,122.6146933221,0,0,0,41.7753500783,17.8492040855,16.9826204345,17.41591226
 03/31  02:00:00,10,4.825,0,0,0,128.2890049279,0,0,0,43.7256925752,17.9132528233,17.1444111049,17.5288319641
 03/31  03:00:00,9.3125,3.975,0,0,0,136.8987269747,0,0,0,46.6478061887,17.8266575528,17.0152526413,17.4209550971
 03/31  04:00:00,8.2125,2.6625,0,0,0,150.0821115467,0,0,0,51.128020572,17.6788259031,16.7885364004,17.2336811518
 03/31  05:00:00,8.1125,1.725,0,0,0,149.0237040566,0,0,0,50.8500194358,17.5344617438,16.6492860224,17.0918738831
 03/31  06:00:00,7.9875,1.875,0,0,0,149.1550046775,0,0,0,50.8892137395,17.4127239913,16.5398587357,16.9762913635
 03/31  07:00:00,8.8,2.1,0.74322432,321072.90624,176.2161128928,27.025029431,812149.850564795,2.0873929902,0,29.5618664647,18.7311842455,21.9140045408,20.3225943931
 03/31  08:00:00,11.525,0.7875,0.74322432,321072.90624,673.1669367481,0,2053624.07526444,34.2948354023,90.0725217333,0,19.9433256624,21.9999884532,20.9716570578
 03/31  09:00:00,13.4875,0.9375,3.7161216,1605364.5312,935.1528913729,0,2567305.78435986,94.1913908637,249.1664900155,0,20.5359563635,21.9999999795,21.2679781715
 03/31  10:00:00,14.5875,1.875,3.7161216,1605364.5312,1006.3096232654,0,2695171.46476391,163.4920223172,386.3992391843,0,20.9251511884,21.9999999999,21.4625755942
 03/31  11:00:00,16.0625,2.1,3.7161216,1605364.5312,983.8772515745,0,2552133.93266708,219.7198256405,488.1219046224,0,21.2797325408,22,21.6398662704
 03/31  12:00:00,17.3875,2.725,3.7161216,1605364.5312,781.9964838009,0,2121811.08141934,241.037021465,536.4746187753,0,21.5041087516,22,21.7520543758
 03/31  13:00:00,18.4875,4.725,3.7161216,1605364.5312,717.4791284825,0,1927210.74141115,210.4461702109,516.315867686,0,21.8472241495,22,21.9236120747
 03/31  14:00:00,18.9,7.6375,3.7161216,1605364.5312,564.8580232499,0,1542841.50800509,135.3518451881,373.5740770155,0,22.1109574886,22,22.0554787443
 03/31  15:00:00,18.2125,8.1125,0.74322432,321072.90624,258.9096028787,0,825469.555071923,9.2714712401,111.6121369312,0,22.0316622692,22,22.0158311346
 03/31  16:00:00,17.1125,7.7,0.74322432,321072.90624,178.2413797293,0,661422.52960303,0,65.1256690253,0,22.0034379047,22,22.0017189523
 03/31  17:00:00,16.0125,8.7,0.74322432,321072.90624,95.2873966577,0,487846.398424003,3.504070003,39.5157086783,0,21.8783532279,22,21.939176614
 03/31  18:00:00,14.85,8.6125,0,0,11.7311115932,28.5000140706,257370.26782299,6.1316956614,9.8323963952,8.8810982617,21.4892276774,20.894634114,21.1919308957
