Date/Time,Environment:Outdoor Dry Bulb [C](Hourly),ZONE1:Zone People Number Of Occupants [](Hourly),ZONE1:Zone People Total Heat Gain [J](Hourly),ZONE1:Zone Operative Temperature [C](Hourly)
 10/16  04:00:00,14.175,0,0,18.2827186304
 10/16  05:00:00,15,0,0,18.3353495906
 10/16  06:00:00,15.375,0,0,20.622477496
 10/16  07:00:00,15.9125,0.74322432,321072.90624,21.0041581416
 10/16  08:00:00,16.475,1.48644864,642145.812480001,21.3893862511
 10/16  09:00:00,17.0125,7.06063104,3050192.60928,21.700809345
 10/16  10:00:00,17.575,7.06063104,3050192.60928,21.9264665722
 10/16  11:00:00,18.4875,7.06063104,3050192.60928,22.0771777011
 10/16  12:00:00,19.2125,7.06063104,3050192.60928,22.1898938068
 10/16  13:00:00,20.15,3.7161216,1605364.5312,22.3209554147
 10/16  14:00:00,21.2875,7.06063104,3050192.60928,22.3262342021
 10/16  15:00:00,21.325,7.06063104,3050192.60928,22.1991963657
 10/16  16:00:00,20.7875,7.06063104,3050192.60928,22.148161057
 10/16  17:00:00,19.85,7.06063104,3050192.60928,22.0585713119
 10/16  18:00:00,18.025,5.20257024,2247510.34368,21.9088240459
 10/16  19:00:00,17.2,2.97289728,1284291.62496,21.7778639531
 10/16  20:00:00,18.575,2.97289728,1284291.62496,20.1453726711
 10/16  21:00:00,19.4,0.74322432,321072.90624,20.402906194
 10/16  22:00:00,19.0875,0.74322432,321072.90624,20.1821002199
 10/16  23:00:00,18.525,0.37161216,160536.45312,19.9588194352
 10/16  24:00:00,17.9875,0.37161216,160536.45312,19.6915531096
 10/17  01:00:00,17.1125,0,0,19.6664833259
 10/17  02:00:00,14.575,0,0,19.3799558316
 10/17  03:00:00,13.3,0,0,19.0579559816
 10/17  04:00:00,14.7375,0,0,18.9773720706
 10/17  05:00:00,12.7875,0,0,18.7466824029
 10/17  06:00:00,11.1,0,0,20.7555130407
 10/17  07:00:00,11.7875,0.74322432,321072.90624,21.0772832526
 10/17  08:00:00,14.6375,1.48644864,642145.812480001,21.4399019957
 10/17  09:00:00,17.1625,7.06063104,3050192.60928,21.7620170611
 10/17  10:00:00,18.4875,7.06063104,3050192.60928,21.9647386122
 10/17  11:00:00,19.9625,7.06063104,3050192.60928,22.1477999734
 10/17  12:00:00,20.9125,7.06063104,3050192.60928,22.2970572584
 10/17  13:00:00,21.7875,3.7161216,1605364.5312,22.6038593462
 10/17  14:00:00,22.2,7.06063104,3050192.60928,22.8009468868
 10/17  15:00:00,21.5125,7.06063104,3050192.60928,22.4378684249
 10/17  16:00:00,19.725,7.06063104,3050192.60928,22.3350233742
 10/17  17:00:00,17.8375,7.06063104,3050192.60928,22.2220856624
 10/17  18:00:00,16.8875,5.20257024,2247510.34368,22.0439181094
 10/17  19:00:00,15.6375,2.97289728,1284291.62496,21.8777785854
 10/17  20:00:00,14.625,2.97289728,1284291.62496,18.4569143904
 10/17  21:00:00,13.7125,0.74322432,321072.90624,18.4450033058
 10/17  22:00:00,12.6125,0.74322432,321072.90624,17.9425099031
 10/17  23:00:00,12.2,0.37161216,160536.45312,17.9431626855
 10/17  24:00:00,11.8875,0.37161216,160536.45312,17.7473539385
 10/18  01:00:00,11.7,0,0,18.2430115991
 10/18  02:00:00,11.0125,0,0,18.3097404972
 10/18  03:00:00,10.6,0,0,18.1758413176
 10/18  04:00:00,10.225,0,0,18.0358541846
 10/18  05:00:00,10,0,0,17.8921543469
 10/18  06:00:00,9.625,0,0,20.5314143187
 10/18  07:00:00,9.775,0.74322432,321072.90624,20.8669967498
 10/18  08:00:00,12.4375,1.48644864,642145.812480001,21.0033788061
 10/18  09:00:00,14.2125,7.06063104,3050192.60928,21.1905803014
 10/18  10:00:00,15.15,7.06063104,3050192.60928,21.3481339449
 10/18  11:00:00,15.9125,7.06063104,3050192.60928,21.5081989136
 10/18  12:00:00,16.7875,7.06063104,3050192.60928,21.6508096246
 10/18  13:00:00,19.325,3.7161216,1605364.5312,21.8865777681
 10/18  14:00:00,20.6,7.06063104,3050192.60928,22.0411849092
 10/18  15:00:00,19.85,7.06063104,3050192.60928,21.9717445312
 10/18  16:00:00,18.025,7.06063104,3050192.60928,21.9526186156
 10/18  17:00:00,15.45,7.06063104,3050192.60928,21.8999519011
 10/18  18:00:00,13.7125,5.20257024,2247510.34368,21.7766412627
 10/18  19:00:00,12.9875,2.97289728,1284291.62496,21.6565685751
 10/18  20:00:00,13.1125,2.97289728,1284291.62496,17.5928160583
 10/18  21:00:00,12.6125,0.74322432,321072.90624,17.7535245635
 10/18  22:00:00,12.2,0.74322432,321072.90624,17.4527743033
 10/18  23:00:00,11.8875,0.37161216,160536.45312,17.5660060461
 10/18  24:00:00,11.325,0.37161216,160536.45312,17.3456825232
 10/19  01:00:00,11.1,0,0,17.8713432571
 10/19  02:00:00,10.4125,0,0,17.9626433202
 10/19  03:00:00,10,0,0,17.8475800066
 10/19  04:00:00,9.625,0,0,17.7214104721
 10/19  05:00:00,9.775,0,0,17.6121079716
 10/19  06:00:00,10.375,0,0,20.4390115831
 10/19  07:00:00,11.2875,0.74322432,321072.90624,20.8690303259
 10/19  08:00:00,13.075,1.48644864,642145.812480001,21.260812603
 10/19  09:00:00,14.9625,7.06063104,3050192.60928,21.602190058
 10/19  10:00:00,15.9125,7.06063104,3050192.60928,21.8136565703
 10/19  11:00:00,16.7875,7.06063104,3050192.60928,21.9947445607
 10/19  12:00:00,19.325,7.06063104,3050192.60928,22.156692341
 10/19  13:00:00,22.975,3.7161216,1605364.5312,22.9425682944
 10/19  14:00:00,24.4,7.06063104,3050192.60928,23.894782577
 10/19  15:00:00,25.15,7.06063104,3050192.60928,24.2574724781
 10/19  16:00:00,23.475,7.06063104,3050192.60928,23.5118965668
 10/19  17:00:00,21.5125,7.06063104,3050192.60928,22.4082452039
 10/19  18:00:00,20.4125,5.20257024,2247510.34368,22.1617293871
 10/19  19:00:00,20,2.97289728,1284291.62496,21.9916508998
 10/19  20:00:00,18.9375,2.97289728,1284291.62496,20.5777671122
 10/19  21:00:00,17.9875,0.74322432,321072.90624,20.1968470985
 10/19  22:00:00,17.8,0.74322432,321072.90624,19.9179256084
 10/19  23:00:00,16.425,0.37161216,160536.45312,19.5993162156
 10/19  24:00:00,14.85,0.37161216,160536.45312,19.0218335441
 10/20  01:00:00,14.775,0,0,19.2030570527
 10/20  02:00:00,13.9375,0,0,19.1354424184
 10/20  03:00:00,12.3,0,0,18.8422387919
 10/20  04:00:00,12.3875,0,0,18.6428039445
 10/20  05:00:00,12.425,0,0,18.5033756221
 10/20  06:00:00,12.8875,0,0,18.3836312506
 10/20  07:00:00,12.9875,0.74322432,321072.90624,20.737248738
 10/20  08:00:00,14.8625,0.74322432,321072.90624,21.2926420263
 10/20  09:00:00,16.7875,3.7161216,1605364.5312,21.6000839125
 10/20  10:00:00,18.2625,3.7161216,1605364.5312,21.7888020744
 10/20  11:00:00,21.65,3.7161216,1605364.5312,22.1609084572
 10/20  12:00:00,23.9875,3.7161216,1605364.5312,23.1958593954
 10/20  13:00:00,25.15,3.7161216,1605364.5312,24.0755761747
 10/20  14:00:00,26.2875,3.7161216,1605364.5312,24.813524559
 10/20  15:00:00,26.325,0.74322432,321072.90624,24.3513671992
 10/20  16:00:00,25.4125,0.74322432,321072.90624,23.9643072474
 10/20  17:00:00,23.9375,0.74322432,321072.90624,23.3987927826
 10/20  18:00:00,21.925,0,0,22.6633963377
 10/20  19:00:00,20.7875,0,0,22.1420785923
 10/20  20:00:00,20.225,0,0,21.7546927918
 10/20  21:00:00,18.9375,0,0,21.3352137683
 10/20  22:00:00,18.3,0,0,20.9603047641
 10/20  23:00:00,16.925,0,0,20.5967874554
 10/20  24:00:00,15.4125,0,0,20.1940498274
 10/21  01:00:00,15,0,0,19.8911372733
 10/21  02:00:00,13.9375,0,0,19.5858274016
 10/21  03:00:00,13.3,0,0,19.2916732555
 10/21  04:00:00,13.9875,0,0,19.1398344519
 10/21  05:00:00,13.4,0,0,18.9590351493
 10/21  06:00:00,12.8,0,0,18.7381077208
 10/21  07:00:00,13.1125,0,0,18.7619401132
 10/21  08:00:00,15.05,0,0,19.4405782753
 10/21  09:00:00,16.7875,0,0,20.0395582405
 10/21  10:00:00,17.575,0,0,20.5127535733
 10/21  11:00:00,18.4875,0,0,20.9779275464
 10/21  12:00:00,19.5875,0,0,21.4421060043
 10/21  13:00:00,20,0,0,21.8824198862
 10/21  14:00:00,20.375,0,0,22.0217941459
 10/21  15:00:00,23.35,0,0,22.176847404
 10/21  16:00:00,23.625,0,0,22.302774937
 10/21  17:00:00,21.05,0,0,22.0087623327
 10/21  18:00:00,18.25,0,0,21.4907542585
 10/21  19:00:00,16.2,0,0,20.9887541238
 10/21  20:00:00,14.5375,0,0,20.5628747714
 10/21  21:00:00,13.2125,0,0,20.1535050558
 10/21  22:00:00,12.425,0,0,19.8006489014
 10/21  23:00:00,11.8875,0,0,19.4966920927
 10/21  24:00:00,11.7,0,0,19.2417568034
 10/22  01:00:00,11.0125,0,0,18.9970180594
 10/22  02:00:00,10.6,0,0,18.7625412862
 10/22  03:00:00,10.6,0,0,18.5853510385
 10/22  04:00:00,10.225,0,0,18.4020884583
 10/22  05:00:00,9.625,0,0,18.2002141493
 10/22  06:00:00,9.775,0,0,20.6576547369
 10/22  07:00:00,10.6875,0.74322432,321072.90624,20.9494707574
 10/22  08:00:00,11.7875,1.48644864,642145.812480001,21.0454401722
 10/22  09:00:00,12.2,7.06063104,3050192.60928,21.17993478
 10/22  10:00:00,12.575,7.06063104,3050192.60928,21.2781226172
 10/22  11:00:00,13.8,7.06063104,3050192.60928,21.427189657
 10/22  12:00:00,14.775,7.06063104,3050192.60928,21.6363475767
 10/22  13:00:00,15.375,3.7161216,1605364.5312,21.695088201
 10/22  14:00:00,15.9125,7.06063104,3050192.60928,21.8092668844
 10/22  15:00:00,15.7875,7.06063104,3050192.60928,21.7934531898
 10/22  16:00:00,15.225,7.06063104,3050192.60928,21.774478363
 10/22  17:00:00,14.3125,7.06063104,3050192.60928,21.7257373881
 10/22  18:00:00,13.2125,5.20257024,2247510.34368,21.6335480613
 10/22  19:00:00,12.425,2.97289728,1284291.62496,21.5469735162
 10/22  20:00:00,12.2,2.97289728,1284291.62496,17.2874512887
 10/22  21:00:00,11.8875,0.74322432,321072.90624,17.3828064728
 10/22  22:00:00,11.7,0.74322432,321072.90624,17.1421824739
 10/22  23:00:00,11.7,0.37161216,160536.45312,17.3412291238
 10/22  24:00:00,11.0125,0.37161216,160536.45312,17.1417805653
 10/23  01:00:00,10.9125,0,0,17.6882368696
 10/23  02:00:00,10.7875,0,0,17.8499452756
 10/23  03:00:00,9.85,0,0,17.7313706745
 10/23  04:00:00,10.15,0,0,17.6447063671
 10/23  05:00:00,10.6,0,0,17.6160785496
 10/23  06:00:00,10.9125,0,0,20.4325951846
 10/23  07:00:00,11.1,0.74322432,321072.90624,20.7954966304
 10/23  08:00:00,11.475,1.48644864,642145.812480001,20.9299787026
 10/23  09:00:00,12.3875,7.06063104,3050192.60928,21.1503242499
 10/23  10:00:00,13.1125,7.06063104,3050192.60928,21.4888486013
 10/23  11:00:00,13.9875,7.06063104,3050192.60928,21.7646193296
 10/23  12:00:00,14.775,7.06063104,3050192.60928,21.8799046121
 10/23  13:00:00,15,3.7161216,1605364.5312,21.9958288821
 10/23  14:00:00,16.75,7.06063104,3050192.60928,22.0010792832
 10/23  15:00:00,16.7375,7.06063104,3050192.60928,21.9990140812
 10/23  16:00:00,16.475,7.06063104,3050192.60928,21.9633538437
 10/23  17:00:00,16.0125,7.06063104,3050192.60928,21.8793098852
 10/23  18:00:00,14.85,5.20257024,2247510.34368,21.7544981717
 10/23  19:00:00,14.775,2.97289728,1284291.62496,21.6406239935
 10/23  20:00:00,14.625,2.97289728,1284291.62496,18.2745658773
 10/23  21:00:00,14.4,0.74322432,321072.90624,18.3165088327
 10/23  22:00:00,14.4,0.74322432,321072.90624,18.1686267647
 10/23  23:00:00,14.4,0.37161216,160536.45312,18.2495789629
 10/23  24:00:00,14.4,0.37161216,160536.45312,18.1458043666
 10/24  01:00:00,14.775,0,0,18.5106855836
 10/24  02:00:00,15,0,0,18.6260272271
 10/24  03:00:00,15,0,0,18.6014362568
 10/24  04:00:00,14.625,0,0,18.5427007348
 10/24  05:00:00,14.775,0,0,18.5063325397
 10/24  06:00:00,15,0,0,20.7003069769
 10/24  07:00:00,14.3125,0.74322432,321072.90624,20.9565323918
 10/24  08:00:00,13.9,1.48644864,642145.812480001,21.0686133001
 10/24  09:00:00,13.9,7.06063104,3050192.60928,21.2079913776
 10/24  10:00:00,14.5875,7.06063104,3050192.60928,21.2875025075
 10/24  11:00:00,15.6875,7.06063104,3050192.60928,21.4280035866
 10/24  12:00:00,16.1,7.06063104,3050192.60928,21.5562044634
 10/24  13:00:00,16.7875,3.7161216,1605364.5312,21.8111422651
 10/24  14:00:00,17.2,7.06063104,3050192.60928,21.8547883693
 10/24  15:00:00,17.2,7.06063104,3050192.60928,21.7818024667
 10/24  16:00:00,17.2,7.06063104,3050192.60928,21.7915528591
 10/24  17:00:00,16.6375,7.06063104,3050192.60928,21.7627015594
 10/24  18:00:00,15.8625,5.20257024,2247510.34368,21.6731386579
 10/24  19:00:00,14.85,2.97289728,1284291.62496,21.578849413
 10/24  20:00:00,14.4,2.97289728,1284291.62496,18.1140704221
 10/24  21:00:00,14.4,0.74322432,321072.90624,18.2540415793
 10/24  22:00:00,14.0875,0.74322432,321072.90624,18.0511072834
 10/24  23:00:00,13.525,0.37161216,160536.45312,18.0316478477
 10/24  24:00:00,13.3,0.37161216,160536.45312,17.8572950827
 10/25  01:00:00,12.6125,0,0,18.2202524213
 10/25  02:00:00,12.575,0,0,18.2777173031
 10/25  03:00:00,12.425,0,0,18.2163058168
 10/25  04:00:00,11.8875,0,0,18.0943718509
 10/25  05:00:00,11.325,0,0,17.9639771173
 10/25  06:00:00,11.1,0,0,20.5409991292
 10/25  07:00:00,11.7875,0.74322432,321072.90624,20.9155274951
 10/25  08:00:00,12.8875,1.48644864,642145.812480001,21.2890844882
 10/25  09:00:00,14.3625,7.06063104,3050192.60928,21.5879670726
 10/25  10:00:00,15.6875,7.06063104,3050192.60928,21.7392694194
 10/25  11:00:00,16.7875,7.06063104,3050192.60928,21.9347972381
 10/25  12:00:00,17.2,7.06063104,3050192.60928,22.0677491518
 10/25  13:00:00,17.8875,3.7161216,1605364.5312,22.1750428907
 10/25  14:00:00,18.3,7.06063104,3050192.60928,22.2309030027
 10/25  15:00:00,17.9875,7.06063104,3050192.60928,22.1101329072
 10/25  16:00:00,17.425,7.06063104,3050192.60928,22.0458155651
 10/25  17:00:00,16.2,7.06063104,3050192.60928,21.9435369944
 10/25  18:00:00,14.85,5.20257024,2247510.34368,21.7971002316
 10/25  19:00:00,14.4,2.97289728,1284291.62496,21.6606343803
 10/25  20:00:00,14.4,2.97289728,1284291.62496,18.1766013283
 10/25  21:00:00,14.4,0.74322432,321072.90624,18.3237996994
 10/25  22:00:00,14.4,0.74322432,321072.90624,18.1808543526
 10/25  23:00:00,14.0875,0.37161216,160536.45312,18.2076531142
 10/25  24:00:00,13.2125,0.37161216,160536.45312,17.9135803075
 10/26  01:00:00,13.1125,0,0,18.2598672446
 10/26  02:00:00,11.925,0,0,18.2561516123
 10/26  03:00:00,11.1,0,0,18.0563899999
 10/26  04:00:00,10.7875,0,0,17.9035689274
 10/26  05:00:00,10.225,0,0,17.7299355056
 10/26  06:00:00,10.375,0,0,20.4568859038
 10/26  07:00:00,10.9125,0.74322432,321072.90624,20.8481850789
 10/26  08:00:00,12.475,1.48644864,642145.812480001,21.2099332811
 10/26  09:00:00,15.05,7.06063104,3050192.60928,21.5413312196
 10/26  10:00:00,16.7875,7.06063104,3050192.60928,21.7191131148
 10/26  11:00:00,17.8875,7.06063104,3050192.60928,21.859093403
 10/26  12:00:00,18.9875,7.06063104,3050192.60928,22.0049566869
 10/26  13:00:00,20.4625,3.7161216,1605364.5312,22.1282220839
 10/26  14:00:00,21.7875,7.06063104,3050192.60928,22.3117228432
 10/26  15:00:00,22.575,7.06063104,3050192.60928,22.5887831679
 10/26  16:00:00,21.05,7.06063104,3050192.60928,22.2178909108
 10/26  17:00:00,19.3125,7.06063104,3050192.60928,22.0215443016
 10/26  18:00:00,17.525,5.20257024,2247510.34368,21.8903767881
 10/26  19:00:00,16.325,2.97289728,1284291.62496,21.749837472
 10/26  20:00:00,15.7875,2.97289728,1284291.62496,18.8860068811
 10/26  21:00:00,15.225,0.74322432,321072.90624,18.8044224784
 10/26  22:00:00,14.625,0.74322432,321072.90624,18.4482574694
 10/26  23:00:00,14.0875,0.37161216,160536.45312,18.3698066378
 10/26  24:00:00,13.2125,0.37161216,160536.45312,18.0439051259
 10/27  01:00:00,12.425,0,0,18.3204686791
 10/27  02:00:00,12.8875,0,0,18.3832919444
 10/27  03:00:00,12.3,0,0,18.2762124749
 10/27  04:00:00,12.0125,0,0,18.1332399794
 10/27  05:00:00,11.8875,0,0,18.0441546151
 10/27  06:00:00,12.0125,0,0,17.9752778304
 10/27  07:00:00,11.8875,0.74322432,321072.90624,20.5721751307
 10/27  08:00:00,12.7,0.74322432,321072.90624,21.0361472207
 10/27  09:00:00,13.675,3.7161216,1605364.5312,21.2952798395
 10/27  10:00:00,14.5875,3.7161216,1605364.5312,21.2268723586
 10/27  11:00:00,16.0625,3.7161216,1605364.5312,21.2744294942
 10/27  12:00:00,16.7,3.7161216,1605364.5312,21.4269125239
 10/27  13:00:00,16.325,3.7161216,1605364.5312,21.6857953723
 10/27  14:00:00,16.1,3.7161216,1605364.5312,21.6313664987
 10/27  15:00:00,16.7875,0.74322432,321072.90624,21.5856954834
 10/27  16:00:00,16.2,0.74322432,321072.90624,21.5718852192
 10/27  17:00:00,15.6,0.74322432,321072.90624,21.5287346971
 10/27  18:00:00,15.225,0,0,20.5739186811
 10/27  19:00:00,14.625,0,0,19.9811124915
 10/27  20:00:00,14.4,0,0,19.698380485
 10/27  21:00:00,14.4,0,0,19.4946834289
 10/27  22:00:00,14.4,0,0,19.3292439138
 10/27  23:00:00,14.775,0,0,19.2147102005
 10/27  24:00:00,15,0,0,19.1298541555
 10/28  01:00:00,15,0,0,19.0403436498
 10/28  02:00:00,14.625,0,0,18.9368235235
 10/28  03:00:00,13.7125,0,0,18.7880715409
 10/28  04:00:00,12.9875,0,0,18.6366479635
 10/28  05:00:00,13.1125,0,0,18.5531118614
 10/28  06:00:00,13.3,0,0,18.5035210004
 10/28  07:00:00,13.3,0,0,18.4460018863
 10/28  08:00:00,13.675,0,0,18.4602843207
 10/28  09:00:00,14.2125,0,0,18.5749320046
 10/28  10:00:00,14.4,0,0,18.8113487679
 10/28  11:00:00,14.775,0,0,19.8196589739
 10/28  12:00:00,14.625,0,0,19.7489721977
 10/28  13:00:00,14.4,0,0,19.5681143472
 10/28  14:00:00,14.775,0,0,19.662749356
 10/28  15:00:00,15.375,0,0,19.8384686935
 10/28  16:00:00,15.225,0,0,19.6996756254
 10/28  17:00:00,14.3125,0,0,19.444815558
 10/28  18:00:00,13.9,0,0,19.246073761
 10/28  19:00:00,13.525,0,0,19.069441351
 10/28  20:00:00,13.3,0,0,18.8826046691
 10/28  21:00:00,12.9875,0,0,18.707429292
 10/28  22:00:00,13.1125,0,0,18.5710193104
 10/28  23:00:00,12.9875,0,0,18.4565563779
 10/28  24:00:00,12.8,0,0,18.3352007556
 10/29  01:00:00,12.425,0,0,18.2222830834
 10/29  02:00:00,11.8875,0,0,18.0853796349
 10/29  03:00:00,11.7,0,0,17.9693521894
 10/29  04:00:00,11.7,0,0,17.8796406615
 10/29  05:00:00,11.7,0,0,17.801704837
 10/29  06:00:00,11.7,0,0,20.4739467112
 10/29  07:00:00,11.325,0.74322432,321072.90624,20.8387285542
 10/29  08:00:00,12.1625,1.48644864,642145.812480001,21.3348557574
 10/29  09:00:00,13.4875,7.06063104,3050192.60928,21.8263132674
 10/29  10:00:00,14.2125,7.06063104,3050192.60928,22.0347257108
 10/29  11:00:00,14.775,7.06063104,3050192.60928,22.1332394358
 10/29  12:00:00,15.6875,7.06063104,3050192.60928,22.2471805858
 10/29  13:00:00,15.7875,3.7161216,1605364.5312,22.364062181
 10/29  14:00:00,15.9125,7.06063104,3050192.60928,22.4335357652
 10/29  15:00:00,16.1,7.06063104,3050192.60928,22.1296059025
 10/29  16:00:00,15.7875,7.06063104,3050192.60928,21.9440769395
 10/29  17:00:00,14.5375,7.06063104,3050192.60928,21.7903982824
 10/29  18:00:00,13.525,5.20257024,2247510.34368,21.6624928903
 10/29  19:00:00,12.9875,2.97289728,1284291.62496,21.5495205033
 10/29  20:00:00,13.1125,2.97289728,1284291.62496,17.4780171266
 10/29  21:00:00,12.9875,0.74322432,321072.90624,17.6612963918
 10/29  22:00:00,12.425,0.74322432,321072.90624,17.3593858852
 10/29  23:00:00,12.2,0.37161216,160536.45312,17.4391188968
 10/29  24:00:00,11.8875,0.37161216,160536.45312,17.2819774796
 10/30  01:00:00,12.0125,0,0,17.7851918208
 10/30  02:00:00,11.8875,0,0,17.9221438369
 10/30  03:00:00,11.0125,0,0,17.8104971978
 10/30  04:00:00,10.6,0,0,17.6852316074
 10/30  05:00:00,10.6,0,0,17.5977506316
 10/30  06:00:00,10.9125,0,0,20.4165149656
 10/30  07:00:00,10.7875,0.74322432,321072.90624,20.8030128656
 10/30  08:00:00,11.6,1.48644864,642145.812480001,21.3088546065
 10/30  09:00:00,13.2625,7.06063104,3050192.60928,21.8157467803
 10/30  10:00:00,14.5875,7.06063104,3050192.60928,22.0834637647
 10/30  11:00:00,15,7.06063104,3050192.60928,22.2665671611
 10/30  12:00:00,15.375,7.06063104,3050192.60928,22.4516398479
 10/30  13:00:00,16.975,3.7161216,1605364.5312,22.5993369142
 10/30  14:00:00,17.425,7.06063104,3050192.60928,22.6131388408
 10/30  15:00:00,17.2,7.06063104,3050192.60928,22.2775240315
 10/30  16:00:00,16.2,7.06063104,3050192.60928,22.0600871848
 10/30  17:00:00,14.5375,7.06063104,3050192.60928,21.8872750616
 10/30  18:00:00,13.2125,5.20257024,2247510.34368,21.7358501067
 10/30  19:00:00,12.425,2.97289728,1284291.62496,21.5979790921
 10/30  20:00:00,12.2,2.97289728,1284291.62496,17.3009134353
 10/30  21:00:00,11.8875,0.74322432,321072.90624,17.3717770117
 10/30  22:00:00,11.325,0.74322432,321072.90624,17.0081039687
 10/30  23:00:00,11.1,0.37161216,160536.45312,17.1075765548
 10/30  24:00:00,10.7875,0.37161216,160536.45312,16.941281031
 10/31  01:00:00,10.6,0,0,17.488677699
 10/31  02:00:00,9.85,0,0,17.574275407
 10/31  03:00:00,9.4,0,0,17.4442689322
 10/31  04:00:00,9.0875,0,0,17.315429105
 10/31  05:00:00,8.2125,0,0,17.1387228513
 10/31  06:00:00,8.8,0,0,20.2736556671
 10/31  07:00:00,9.0875,0.74322432,321072.90624,20.6979369717
 10/31  08:00:00,10.65,1.48644864,642145.812480001,21.0524937104
 10/31  09:00:00,12.7,7.06063104,3050192.60928,21.3470891084
 10/31  10:00:00,13.9875,7.06063104,3050192.60928,21.7442219894
 10/31  11:00:00,14.4,7.06063104,3050192.60928,21.6201534475
 10/31  12:00:00,14.4,7.06063104,3050192.60928,21.7448088545
 10/31  13:00:00,15.8375,3.7161216,1605364.5312,21.7020174675
 10/31  14:00:00,16.325,7.06063104,3050192.60928,21.6492680195
 10/31  15:00:00,14.725,7.06063104,3050192.60928,21.6619504921
 10/31  16:00:00,13.525,7.06063104,3050192.60928,21.6206036646
 10/31  17:00:00,13.675,7.06063104,3050192.60928,21.5641870595
 10/31  18:00:00,14.2125,5.20257024,2247510.34368,21.5085293102
 10/31  19:00:00,14.775,2.97289728,1284291.62496,21.4432091802
 10/31  20:00:00,14.625,2.97289728,1284291.62496,18.0732934578
 10/31  21:00:00,13.7125,0.74322432,321072.90624,17.89428701
 10/31  22:00:00,13.175,0.74322432,321072.90624,17.5529740299
 10/31  23:00:00,13.0375,0.37161216,160536.45312,17.6384617253
 10/31  24:00:00,12.875,0.37161216,160536.45312,17.5176161237
 11/01  01:00:00,12.7375,0,0,17.9399410152
 11/01  02:00:00,12.575,0,0,18.0334048879
 11/01  03:00:00,12.4375,0,0,17.9690037046
 11/01  04:00:00,12.275,0,0,17.8755736489
 11/01  05:00:00,10.825,0,0,17.6775625664
 11/01  06:00:00,10,0,0,20.4108641433
 11/01  07:00:00,10,0.74322432,321072.90624,20.7867761296
 11/01  08:00:00,11.375,1.48644864,642145.812480001,21.2977707727
 11/01  09:00:00,13.95,7.06063104,3050192.60928,21.7740125627
 11/01  10:00:00,15.6875,7.06063104,3050192.60928,22.0560319241
 11/01  11:00:00,16.7875,7.06063104,3050192.60928,22.2646787413
 11/01  12:00:00,17.8875,7.06063104,3050192.60928,22.4344229674
