Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 06/08  24:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1630985.92911211,0.0,1630985.92911211 
 06/09  01:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/09  02:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631031.32929682,0.0,1631031.32929682 
 06/09  03:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/09  04:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631076.52999697,0.0,1631076.52999697 
 06/09  05:00:00,12663696.5232145,0.0,0.0,1980019.30464,2763600.,7920077.21856,0.0,1.453846153846154E-005,1631019.55294221,0.0,1631019.55294221 
 06/09  06:00:00,19683740.0383149,0.0,2564027.3421967,1980019.30464,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/09  07:00:00,24073146.4457005,0.0,2993395.14030238,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631139.06420635,0.0,1631139.06420635 
 06/09  08:00:00,50569628.9357035,0.0,7709665.27926532,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631206.06332568,0.0,1631206.06332568 
 06/09  09:00:00,52233179.9694521,0.0,9373216.31301394,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631209.62326181,0.0,1631209.62326181 
 06/09  10:00:00,53283781.2616611,0.0,10423817.6052229,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/09  11:00:00,54610030.2388943,0.0,11750066.5824562,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631230.261445,0.0,1631230.261445 
 06/09  12:00:00,52958529.0755308,0.0,12078584.7237326,17820173.74176,0.0,15840154.43712,7219616.17290362,1.453846153846154E-005,1631196.60713959,0.0,1631196.60713959 
 06/09  13:00:00,57416717.6234195,0.0,14556753.9669813,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631285.97016727,0.0,1631285.97016727 
 06/09  14:00:00,58857810.7090749,0.0,15997847.0526368,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631158.40196694,0.0,1631158.40196694 
 06/09  15:00:00,60354366.3204305,0.0,17494402.6639923,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631177.47934462,0.0,1631177.47934462 
 06/09  16:00:00,61476021.4692187,0.0,18616057.8127805,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631211.2415144,0.0,1631211.2415144 
 06/09  17:00:00,42398891.9708653,0.0,15379082.7515471,9900096.5232,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/09  18:00:00,34259776.6753056,0.0,13180025.3699075,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631152.33944861,0.0,1631152.33944861 
 06/09  19:00:00,33534015.7194103,0.0,11072464.4140122,5940057.91392,1381800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631125.30569545,0.0,1631125.30569545 
 06/09  20:00:00,36008684.5817756,0.0,8618152.58101744,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/09  21:00:00,34434417.0066598,0.0,7043885.00590164,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631090.69287642,0.0,1631090.69287642 
 06/09  22:00:00,18190896.5232145,0.0,0.0,1980019.30464,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631070.84949049,0.0,1631070.84949049 
 06/09  23:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/09  24:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631050.47479207,0.0,1631050.47479207 
 06/10  01:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631095.29308483,0.0,1631095.29308483 
 06/10  02:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/10  03:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631019.20886023,0.0,1631019.20886023 
 06/10  04:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/10  05:00:00,9693667.56625454,0.0,0.0,990009.65232,2763600.,5940057.91392,0.0,1.453846153846154E-005,1631069.54317261,0.0,1631069.54317261 
 06/10  06:00:00,21843523.9021893,0.0,4723811.20607117,1980019.30464,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631087.32655663,0.0,1631087.32655663 
 06/10  07:00:00,22410894.7791584,0.0,5291182.08304023,1980019.30464,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/10  08:00:00,31002145.9875517,0.0,7942375.37751359,5940057.91392,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,1631118.33551487,0.0,1631118.33551487 
 06/10  09:00:00,32403653.7150201,0.0,9343883.10498194,5940057.91392,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,1631153.85056358,0.0,1631153.85056358 
 06/10  10:00:00,33233318.5469597,0.0,10173547.9369216,5940057.91392,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/10  11:00:00,33876320.4083565,0.0,10816549.7983183,5940057.91392,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,1631152.10943716,0.0,1631152.10943716 
 06/10  12:00:00,27588458.5193083,0.0,10468745.8231901,2970028.95696,0.0,6930067.56624,7219616.17290362,1.453846153846154E-005,1631105.50863406,0.0,1631105.50863406 
 06/10  13:00:00,28331440.0190069,0.0,11211727.3228887,2970028.95696,0.0,6930067.56624,7219616.17290362,1.453846153846154E-005,1631028.67743797,0.0,1631028.67743797 
 06/10  14:00:00,29170930.641104,0.0,12051217.9449859,2970028.95696,0.0,6930067.56624,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/10  15:00:00,29870514.3258638,0.0,12750801.6297456,2970028.95696,0.0,6930067.56624,7219616.17290362,1.453846153846154E-005,1631113.7763114,0.0,1631113.7763114 
 06/10  16:00:00,30283154.2923925,0.0,13163441.5962743,2970028.95696,0.0,6930067.56624,7219616.17290362,1.453846153846154E-005,1631125.82079942,0.0,1631125.82079942 
 06/10  17:00:00,26432508.1325242,0.0,12282824.393366,990009.65232,0.0,5940057.91392,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/10  18:00:00,8051077.86445428,0.0,489369.596416174,990009.65232,0.0,5940057.91392,631640.701783572,1.453846153846154E-005,1631093.0286634,0.0,1631093.0286634 
 06/10  19:00:00,9384017.57067126,0.0,440509.302633152,990009.65232,1381800.,5940057.91392,631640.701783572,1.453846153846154E-005,1631108.99551681,0.0,1631108.99551681 
 06/10  20:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/10  21:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631082.52183131,0.0,1631082.52183131 
 06/10  22:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/10  23:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631070.71864129,0.0,1631070.71864129 
 06/10  24:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1630989.3979223,0.0,1630989.3979223 
 06/11  01:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/11  02:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631023.40297233,0.0,1631023.40297233 
 06/11  03:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631056.78317036,0.0,1631056.78317036 
 06/11  04:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/11  05:00:00,9693667.56625454,0.0,0.0,990009.65232,2763600.,5940057.91392,0.0,1.453846153846154E-005,1631108.88314227,0.0,1631108.88314227 
 06/11  06:00:00,6930067.56625454,0.0,0.0,990009.65232,0.0,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/11  07:00:00,7937949.68686358,0.0,340531.964196465,990009.65232,0.0,5940057.91392,667350.156412573,1.453846153846154E-005,1631091.06652383,0.0,1631091.06652383 
 06/11  08:00:00,8453694.29219564,0.0,633826.517391002,990009.65232,0.0,5940057.91392,889800.208550097,1.453846153846154E-005,1631088.65017293,0.0,1631088.65017293 
 06/11  09:00:00,8862450.45187641,0.0,820132.624934256,990009.65232,0.0,5940057.91392,1112250.26068762,1.453846153846154E-005,72000.,0.0,72000. 
 06/11  10:00:00,8426726.95689159,0.0,606859.182086958,990009.65232,0.0,5940057.91392,889800.208550097,1.453846153846154E-005,1631097.7402046,0.0,1631097.7402046 
 06/11  11:00:00,8436598.91857409,0.0,505506.117700692,990009.65232,0.0,5940057.91392,1001025.23461886,1.453846153846154E-005,1631021.07952932,0.0,1631021.07952932 
 06/11  12:00:00,7994352.90903955,0.0,396935.186372441,990009.65232,0.0,5940057.91392,667350.156412572,1.453846153846154E-005,72000.,0.0,72000. 
 06/11  13:00:00,8740053.56197626,0.0,697735.7350341,990009.65232,0.0,5940057.91392,1112250.26068762,1.453846153846154E-005,1631102.09641538,0.0,1631102.09641538 
 06/11  14:00:00,9121639.71394525,0.0,880678.137951564,990009.65232,0.0,5940057.91392,1310894.00973914,1.453846153846154E-005,72000.,0.0,72000. 
 06/11  15:00:00,10416672.3438071,0.0,1532166.91448681,990009.65232,0.0,5940057.91392,1954437.86306572,1.453846153846154E-005,1631091.12251225,0.0,1631091.12251225 
 06/11  16:00:00,10648773.9706314,0.0,1776171.69285411,990009.65232,0.0,5940057.91392,1942534.71152272,1.453846153846154E-005,1631105.02065155,0.0,1631105.02065155 
 06/11  17:00:00,10672742.8294661,0.0,1788237.40014584,990009.65232,0.0,5940057.91392,1954437.86306572,1.453846153846154E-005,72000.,0.0,72000. 
 06/11  18:00:00,10726739.1110614,0.0,1854136.83328416,990009.65232,0.0,5940057.91392,1942534.71152272,1.453846153846154E-005,1631098.24326265,0.0,1631098.24326265 
 06/11  19:00:00,10724328.808531,0.0,1014148.50955459,990009.65232,1381800.,5940057.91392,1398312.73272191,1.453846153846154E-005,1631091.47471377,0.0,1631091.47471377 
 06/11  20:00:00,16546804.7290318,0.0,483749.56039914,990009.65232,8290800.,5940057.91392,842187.602378096,1.453846153846154E-005,72000.,0.0,72000. 
 06/11  21:00:00,15829964.8198498,0.0,188003.452406219,990009.65232,8290800.,5940057.91392,421093.801189048,1.453846153846154E-005,1631061.4001569,0.0,1631061.4001569 
 06/11  22:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/11  23:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631091.13766264,0.0,1631091.13766264 
 06/11  24:00:00,15220867.5662545,0.0,0.0,990009.65232,8290800.,5940057.91392,0.0,1.453846153846154E-005,1631004.83883887,0.0,1631004.83883887 
 06/12  01:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/12  02:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631049.64771178,0.0,1631049.64771178 
 06/12  03:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/12  04:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631093.63040253,0.0,1631093.63040253 
 06/12  05:00:00,12663696.5232145,0.0,0.0,1980019.30464,2763600.,7920077.21856,0.0,1.453846153846154E-005,1631035.40069803,0.0,1631035.40069803 
 06/12  06:00:00,23168355.7360157,0.0,6048643.03989756,1980019.30464,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/12  07:00:00,26528635.6326977,0.0,5448884.3272995,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631151.89744256,0.0,1631151.89744256 
 06/12  08:00:00,53108685.2817461,0.0,10248721.6253079,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631214.20872351,0.0,1631214.20872351 
 06/12  09:00:00,55479373.67978,0.0,12619410.0233418,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631210.97274305,0.0,1631210.97274305 
 06/12  10:00:00,55979424.0129665,0.0,13119460.3565284,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/12  11:00:00,57034351.3283148,0.0,14174387.6718766,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631223.53575827,0.0,1631223.53575827 
 06/12  12:00:00,55194004.1017072,0.0,14314059.7499091,17820173.74176,0.0,15840154.43712,7219616.17290362,1.453846153846154E-005,1631281.95353822,0.0,1631281.95353822 
 06/12  13:00:00,59162178.6035785,0.0,16302214.9471403,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631262.62290444,0.0,1631262.62290444 
 06/12  14:00:00,60397382.7178579,0.0,17537419.0614198,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631124.48477937,0.0,1631124.48477937 
 06/12  15:00:00,60817896.1216897,0.0,17957932.4652515,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631181.30441379,0.0,1631181.30441379 
 06/12  16:00:00,61400890.3214839,0.0,18540926.6650457,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631225.18821435,0.0,1631225.18821435 
 06/12  17:00:00,42205833.8666497,0.0,15186024.6473315,9900096.5232,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/12  18:00:00,34189996.3593934,0.0,13110245.0539952,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631141.29033395,0.0,1631141.29033395 
 06/12  19:00:00,33475166.9615708,0.0,11013615.6561726,5940057.91392,1381800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631144.0043997,0.0,1631144.0043997 
 06/12  20:00:00,36243301.5666904,0.0,8852769.56593223,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/12  21:00:00,35366210.7459776,0.0,7975678.74521944,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631115.06892814,0.0,1631115.06892814 
 06/12  22:00:00,18190896.5232145,0.0,0.0,1980019.30464,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631073.96789884,0.0,1631073.96789884 
 06/12  23:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/12  24:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1630996.91090232,0.0,1630996.91090232 
 06/13  01:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631040.86345607,0.0,1631040.86345607 
 06/13  02:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/13  03:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631084.51866156,0.0,1631084.51866156 
 06/13  04:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/13  05:00:00,12663696.5232145,0.0,0.0,1980019.30464,2763600.,7920077.21856,0.0,1.453846153846154E-005,1631012.64997855,0.0,1631012.64997855 
 06/13  06:00:00,23417524.7929477,0.0,6297812.0968295,1980019.30464,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631091.91439939,0.0,1631091.91439939 
 06/13  07:00:00,27800786.7571,0.0,6721035.45170188,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/13  08:00:00,54692862.9489593,0.0,11832899.2925212,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631184.62482952,0.0,1631184.62482952 
 06/13  09:00:00,56711364.7376987,0.0,13851401.0812606,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631214.10275513,0.0,1631214.10275513 
 06/13  10:00:00,57633424.9117616,0.0,14773461.2553235,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631208.50243061,0.0,1631208.50243061 
 06/13  11:00:00,58315833.7652469,0.0,15455870.1088088,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631256.36237174,0.0,1631256.36237174 
 06/13  12:00:00,56522265.5853671,0.0,15642321.233569,17820173.74176,0.0,15840154.43712,7219616.17290362,1.453846153846154E-005,1631260.83049353,0.0,1631260.83049353 
 06/13  13:00:00,60489932.2418738,0.0,17629968.5854356,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/13  14:00:00,61437325.255848,0.0,18577361.5994098,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631180.24892341,0.0,1631180.24892341 
 06/13  15:00:00,62563432.4671626,0.0,19703468.8107245,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631137.24761245,0.0,1631137.24761245 
 06/13  16:00:00,63252934.2308369,0.0,20392970.5743987,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631233.97887672,0.0,1631233.97887672 
 06/13  17:00:00,44249355.4471514,0.0,17229546.2278332,9900096.5232,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,1631172.04835321,0.0,1631172.04835321 
 06/13  18:00:00,36347007.3439135,0.0,15267256.0385153,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/13  19:00:00,35445248.0489883,0.0,12983696.7435901,5940057.91392,1381800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631148.52673197,0.0,1631148.52673197 
 06/13  20:00:00,37967112.426284,0.0,10576580.4255259,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631114.72423138,0.0,1631114.72423138 
 06/13  21:00:00,36621181.5187081,0.0,9230649.51794997,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/13  22:00:00,18190896.5232145,0.0,0.0,1980019.30464,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631109.22268122,0.0,1631109.22268122 
 06/13  23:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631086.10315387,0.0,1631086.10315387 
 06/13  24:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/14  01:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631008.79746226,0.0,1631008.79746226 
 06/14  02:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/14  03:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631057.05251886,0.0,1631057.05251886 
 06/14  04:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631095.54319822,0.0,1631095.54319822 
 06/14  05:00:00,12663696.5232145,0.0,0.0,1980019.30464,2763600.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/14  06:00:00,23964951.2278354,0.0,6845238.53171726,1980019.30464,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631113.10623758,0.0,1631113.10623758 
 06/14  07:00:00,29049439.302325,0.0,7969687.99692683,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631136.40157529,0.0,1631136.40157529 
 06/14  08:00:00,56259419.3532087,0.0,13399455.6967706,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/14  09:00:00,58377865.790516,0.0,15517902.1340779,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631189.64087503,0.0,1631189.64087503 
 06/14  10:00:00,59658871.0325465,0.0,16798907.3761083,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631217.77762538,0.0,1631217.77762538 
 06/14  11:00:00,60946711.5135861,0.0,18086747.8571479,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631244.56326099,0.0,1631244.56326099 
 06/14  12:00:00,58850415.9534934,0.0,17970471.6016953,17820173.74176,0.0,15840154.43712,7219616.17290362,1.453846153846154E-005,1631223.52009826,0.0,1631223.52009826 
 06/14  13:00:00,62815760.077279,0.0,19955796.4208409,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631183.43431253,0.0,1631183.43431253 
 06/14  14:00:00,64064613.2490482,0.0,21204649.5926101,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631069.38016276,0.0,1631069.38016276 
 06/14  15:00:00,65324172.2379698,0.0,22464208.5815317,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/14  16:00:00,65731917.5494509,0.0,22871953.8930127,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631096.92340346,0.0,1631096.92340346 
 06/14  17:00:00,46346840.9114356,0.0,19327031.6921174,9900096.5232,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,1631146.4401126,0.0,1631146.4401126 
 06/14  18:00:00,37966838.9759321,0.0,16887087.6705339,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631136.9353865,0.0,1631136.9353865 
 06/14  19:00:00,37434395.1345401,0.0,14972843.829142,5940057.91392,1381800.,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/14  20:00:00,40195707.3733636,0.0,12805175.3726055,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631110.60060928,0.0,1631110.60060928 
 06/14  21:00:00,38765453.8026721,0.0,11374921.8019139,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631120.14341007,0.0,1631120.14341007 
 06/14  22:00:00,18190896.5232145,0.0,0.0,1980019.30464,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/14  23:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631031.34264996,0.0,1631031.34264996 
 06/14  24:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/15  01:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631074.61821836,0.0,1631074.61821836 
 06/15  02:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1630996.74515701,0.0,1630996.74515701 
 06/15  03:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,72000.,0.0,72000. 
 06/15  04:00:00,17200886.8708945,0.0,0.0,990009.65232,8290800.,7920077.21856,0.0,1.453846153846154E-005,1631039.89480893,0.0,1631039.89480893 
 06/15  05:00:00,12663696.5232145,0.0,0.0,1980019.30464,2763600.,7920077.21856,0.0,1.453846153846154E-005,1631107.69044791,0.0,1631107.69044791 
 06/15  06:00:00,25698843.4523031,0.0,8579130.7561849,1980019.30464,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/15  07:00:00,30304817.536853,0.0,9225066.23145488,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631149.04948476,0.0,1631149.04948476 
 06/15  08:00:00,58070513.8758578,0.0,15210550.2194196,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631214.89193309,0.0,1631214.89193309 
 06/15  09:00:00,60685621.2977842,0.0,17825657.6413461,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631209.16940992,0.0,1631209.16940992 
 06/15  10:00:00,61722589.6617285,0.0,18862626.0052903,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/15  11:00:00,63467338.7031801,0.0,20607375.0467419,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631205.96478018,0.0,1631205.96478018 
 06/15  12:00:00,61585430.6138308,0.0,20705486.2620327,17820173.74176,0.0,15840154.43712,7219616.17290362,1.453846153846154E-005,1631250.84638271,0.0,1631250.84638271 
 06/15  13:00:00,64750445.6943547,0.0,21890482.0379165,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631127.53590491,0.0,1631127.53590491 
 06/15  14:00:00,65811698.8001302,0.0,22951735.143692,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631056.77106974,0.0,1631056.77106974 
 06/15  15:00:00,66964896.5971987,0.0,24104932.9407606,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,1631158.51506032,0.0,1631158.51506032 
 06/15  16:00:00,67489197.210462,0.0,24629233.5540239,17820173.74176,0.0,17820173.74176,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
 06/15  17:00:00,47667982.3391894,0.0,20648173.1198712,9900096.5232,0.0,9900096.5232,7219616.17290362,1.453846153846154E-005,1631134.99799172,0.0,1631134.99799172 
 06/15  18:00:00,39269780.4278663,0.0,18190029.1224682,5940057.91392,0.0,7920077.21856,7219616.17290362,1.453846153846154E-005,1631148.17562642,0.0,1631148.17562642 
 06/15  19:00:00,38396265.5370383,0.0,15934714.2316401,5940057.91392,1381800.,7920077.21856,7219616.17290362,1.453846153846154E-005,1631125.39961707,0.0,1631125.39961707 
 06/15  20:00:00,39889625.7874543,0.0,12499093.7866961,3960038.60928,8290800.,7920077.21856,7219616.17290362,1.453846153846154E-005,72000.,0.0,72000. 
